cod_articulo,numero_proveedor,numero_deposito,cantidad,p_pesos,p_dolar
SC-527,N/A,AGRICOLA,1,0,0
SC-528,N/A,AGRICOLA,1,0,0
SC-529,N/A,AGRICOLA,1,0,0
SC-530,N/A,AGRICOLA,1,0,0
SC-531,N/A,AGRICOLA,1,0,0
SC-532,N/A,AGRICOLA,1,0,0
ESMALTE-01,N/A,AGRICOLA,1,0,0
ESMALTE-02,N/A,AGRICOLA,1,0,0
ESMALTE-03,N/A,AGRICOLA,1,0,0
ESMALTE-04,N/A,AGRICOLA,1,0,0
ESMALTE-05,N/A,AGRICOLA,11,0,0
ESMALTE-06,N/A,AGRICOLA,1,0,0
ESMALTE-07,N/A,AGRICOLA,1,0,0
ESMALTE-08,N/A,AGRICOLA,1,0,0
ESMALTE-09,N/A,AGRICOLA,2,0,0
ESMALTE-10,N/A,AGRICOLA,1,0,0
ESMALTE-11,N/A,AGRICOLA,1,0,0
ESMALTE-12,N/A,AGRICOLA,1,0,0
ESMALTE-13,N/A,AGRICOLA,1,0,0
ESMALTE-14,N/A,AGRICOLA,1,0,0
ESMALTE-15,N/A,AGRICOLA,1,0,0
ESMALTE-16,N/A,AGRICOLA,1,0,0
ESMALTE-17,N/A,AGRICOLA,1,0,0
SC-533,N/A,AGRICOLA,5,0,0
SC-534,N/A,AGRICOLA,1,0,0
SC-535,N/A,AGRICOLA,1,0,0
SC-536,N/A,AGRICOLA,1,0,0
SC-537,N/A,AGRICOLA,1,0,0
SC-538,N/A,AGRICOLA,1,0,0
SC-539,N/A,AGRICOLA,1,0,0
SC-540,N/A,AGRICOLA,1,0,0
SC-541,N/A,AGRICOLA,2,0,0
SC-542,N/A,AGRICOLA,1,0,0
SC-543,N/A,AGRICOLA,1,0,0
MAN-12,N/A,AGRICOLA,0,0,0
MAN-13,N/A,AGRICOLA,1,0,0
MAN-14,N/A,AGRICOLA,1,0,0
MAN-15,N/A,AGRICOLA,1,0,0
MAN-16,N/A,AGRICOLA,1,0,0
SC-544,N/A,AGRICOLA,1,0,0
SC-545,N/A,AGRICOLA,1,0,0
SC-546,N/A,AGRICOLA,1,0,0
SC-547,N/A,AGRICOLA,1,0,0
SC-548,N/A,AGRICOLA,2,0,0
SC-549,N/A,AGRICOLA,1,0,0
SC-550,N/A,AGRICOLA,1,0,0
SC-551,N/A,AGRICOLA,1,0,0
SC-552,N/A,AGRICOLA,1,0,0
SC-553,N/A,AGRICOLA,1,0,0
SC-554,N/A,AGRICOLA,8,0,0
SC-555,N/A,AGRICOLA,1,0,0
SC-556,N/A,AGRICOLA,1,0,0
SC-557,N/A,AGRICOLA,1,0,0
SC-558,N/A,AGRICOLA,3,0,0
SC-559,N/A,AGRICOLA,6,0,0
SC-560,N/A,AGRICOLA,1,0,0
SC-561,N/A,AGRICOLA,1,0,0
SC-562,N/A,AGRICOLA,1,0,0
SC-563,N/A,AGRICOLA,9,0,0
SC-564,N/A,AGRICOLA,1,0,0
SC-565,N/A,AGRICOLA,1,0,0
SC-566,N/A,AGRICOLA,1,0,0
SC-567,N/A,AGRICOLA,1,0,0
SC-568,N/A,AGRICOLA,1,0,0
SC-569,N/A,AGRICOLA,5,0,0
SC-570,N/A,AGRICOLA,1,0,0
SC-571,N/A,AGRICOLA,1,0,0
SC-572,N/A,AGRICOLA,2,0,0
SC-573,N/A,AGRICOLA,1,0,0
SC-574,N/A,AGRICOLA,1,0,0
SC-575,N/A,AGRICOLA,1,0,0
APAREJO-001,N/A,BODEGA,2,0,56.7
FERRE-0101,N/A,BODEGA,4,0,1.89
FERRE-0103,N/A,BODEGA,1,0,6.57
FERRE-0104,N/A,BODEGA,0,0,6.87
FERRE-0105,N/A,BODEGA,40,0,0.43
FERRE-0107,N/A,BODEGA,1,0,6.98
FERRE-0108,N/A,BODEGA,3,0,6.98
BLUE-001,BUSTIN,BODEGA,2,0,104.8
FERRE-0113,N/A,BODEGA,0,0,0.35
FERRE-0114,N/A,BODEGA,0,0,0.32
FERRE-0115,N/A,BODEGA,0,0,5.2
FERRE-0102,N/A,BODEGA,0,0,1.67
FERRE-0116,N/A,BODEGA,5,0,3.36
FERRE-0117,N/A,BODEGA,0,0,1.04
FERRE-0118,N/A,BODEGA,0,0,1.7
7798145007383,N/A,BODEGA,0,0,5
FERRE-0119,N/A,BODEGA,36,0,1.7
FERRE-0120,N/A,BODEGA,0,0,10
FERRE-0121,N/A,BODEGA,0,0,2
FERRE-0122,N/A,BODEGA,0,0,2
FERRE-0123,N/A,BODEGA,12,0,3.5
FERRE-0124,N/A,BODEGA,0,0,0.3
FERRE-0125,N/A,BODEGA,0,0,12
FERRE-0126,N/A,BODEGA,-1,0,13
FERRE-0127,N/A,BODEGA,8,0,10
FERRE-0128,N/A,BODEGA,2,0,11.74
FERRE-0129,N/A,BODEGA,-1,0,0.58
FERRE-0130,N/A,BODEGA,0,0,1.27
FERRE-0131,N/A,BODEGA,1,0,4.02
FERRE-0132,N/A,BODEGA,0,0,1.55
FERRE-0133,N/A,BODEGA,0,0,1.33
FERRE-0134,N/A,BODEGA,5,0,5.93
FERRE-0135,N/A,BODEGA,3,0,1.23
FERRE-0136,N/A,BODEGA,2,0,0.52
FERRE-0137,N/A,BODEGA,6,0,2.18
FERRE-0138,N/A,BODEGA,0,0,0.22
FERRE-0139,N/A,BODEGA,4,0,8.18
FERRE-0140,N/A,BODEGA,0,0,0.43
FERRE-0141,N/A,BODEGA,2,0,1.28
FERRE-0142,N/A,BODEGA,0,0,1
FERRE-0143,N/A,BODEGA,1,0,1.39
FERRE-0144,N/A,BODEGA,4,0,2.7
FERRE-0145,N/A,BODEGA,9,0,1.45
FERRE-0146,N/A,BODEGA,1,0,1.15
NA00014,JDM,BODEGA,1,0,1000
NA00016,N/A,BODEGA,4,0,23.21
NA00017,N/A,BODEGA,4,0,6.91
NA00018,N/A,BODEGA,1,0,218.54
NA00019,N/A,BODEGA,4,0,22.69
NA00020,N/A,BODEGA,1,0,17.9
NA00021,N/A,BODEGA,10,0,25.99
NA00022,N/a,BODEGA,1,0,68.79
CE20012V,KINGVOX,BODEGA,0,0,828
AUT12V,KINGVOX,BODEGA,0,0,40
FUSCE200,KINGVOX,BODEGA,0,0,29
BOTSIR,KINGVOX,BODEGA,0,0,14
FERRE-0148,N/A,BODEGA,1,0,2.73
FERRE-0149,N/A,BODEGA,0,0,2.83
FERRE-0150,N/A,BODEGA,0,0,10.2
FERRE-0151,N/A,BODEGA,0,0,5.55
FERRE-0152,N/A,BODEGA,16,0,1.6
FERRE-0153,N/A,BODEGA,0,0,14.35
FERRE-0154,N/A,BODEGA,2,0,1.65
FERRE-0155,N/A,BODEGA,2,0,2.8
FERRE-0156,N/A,BODEGA,0,0,7.1
FERRE-0157,N/A,BODEGA,0.5,0,5.21
FERRE-0158,N/A,BODEGA,0,0,3.72
FERRE-0159,N/A,BODEGA,0,0,4.61
FERRE-0160,N/A,BODEGA,0,0,12.41
FERRE-0161,OLIVARES,BODEGA,0,0,47
FERRE-0162,OLIVARES,BODEGA,0,0,3.3
FERRE-0163,OLIVARES,BODEGA,0,0,3.93
FERRE-0164,PIRIZ,BODEGA,0,0,29.32
FERRE-0165,PIRIZ,BODEGA,0,0,1.97
FERRE-0166,N/A,BODEGA,5,0,1.6
FERRE-0167,PIRIZ,BODEGA,0,0,20.48
FERRE-0168,PIRIZ,BODEGA,0,0,6.05
FERRE-0169,PIRIZ,BODEGA,0,0,6.5
FERRE-0170,N/A,BODEGA,1,0,6.4
FERRE-0171,N/A,BODEGA,1,0,71
FERRE-0173,FASE,BODEGA,0,0,55.2
FERRE-0174,PROMIN,BODEGA,0,0,150
NA00024,IVESS,BODEGA,1,0,3.4
FERRE-0175,N/A,BODEGA,0,0,4.72
FERRE-0176,N/A,BODEGA,0,0,346.4
FERRE-0177,N/A,BODEGA,0,0,3.29
FERRE-0178,N/A,BODEGA,0,0,1.06
FERRE-0179,N/A,BODEGA,0,0,39.06
FERRE-0180,N/A,BODEGA,1,0,7.4
FERRE-0181,N/A,BODEGA,1,0,0.78
FERRE-0182,N/A,BODEGA,1,0,10.88
FERRE-0183,N/A,BODEGA,1,0,1.6
FERRE-0184,N/A,BODEGA,1,0,15.13
FERRE-0185,N/A,BODEGA,1,0,3.47
FERRE-0186,N/A,BODEGA,1,0,31.03
NA00025,N/A,BODEGA,1,0,12
FERRE-0187,PIRIZ,BODEGA,10,0,108.67
FERRE-0188,PIRIZ,BODEGA,10,0,126.42
FERRE-0189,PIRIZ,BODEGA,10,0,14.07
FERRE-0190,PIRIZ,BODEGA,10,0,4.03
FERRE-0191,PIRIZ,BODEGA,10,0,14.99
FERRE-0192,PIRIZ,BODEGA,10,0,23.45
FERRE-0193,PIRIZ,BODEGA,10,0,11.73
FERRE-0194,PIRIZ,BODEGA,10,0,4.65
FERRE-0195,PIRIZ,BODEGA,10,0,6.91
FERRE-0196,PIRIZ,BODEGA,2,0,16.93
MOB 00-01,N/A,MOBILIARIO,6,0,0
MOB 00-02,N/A,MOBILIARIO,2,0,0
MOB 00-03,N/A,MOBILIARIO,1,0,0
MOB 00-04,N/A,MOBILIARIO,1,0,0
MOB 00-05,N/A,MOBILIARIO,1,0,0
MOB 00-06,N/A,MOBILIARIO,0,0,0
MOB 00-07,N/A,MOBILIARIO,1,0,0
MOB 00-08,N/A,MOBILIARIO,1,0,0
MOB 00-09,N/A,MOBILIARIO,1,0,0
MOB 00-10,N/A,MOBILIARIO,2,0,0
MOB 00-11,N/A,MOBILIARIO,1,0,0
MOB 00-12,N/A,MOBILIARIO,8,0,0
MOB 00-13,N/A,MOBILIARIO,4,0,0
MOB 00-14,N/A,MOBILIARIO,1,0,0
MOB 00-15,N/A,MOBILIARIO,1,0,0
MOB 00-16,N/A,MOBILIARIO,1,0,0
MOB 00-17,N/A,MOBILIARIO,1,0,0
MOB 00-18,N/A,MOBILIARIO,1,0,0
MOB 00-19,N/A,MOBILIARIO,1,0,0
MOB 00-20,N/A,MOBILIARIO,1,0,0
MOB 00-21,N/A,MOBILIARIO,1,0,0
MOB 00-22,N/A,MOBILIARIO,1,0,0
MOB 00-23,N/A,MOBILIARIO,4,0,68.6
MOB 00-24,N/A,MOBILIARIO,1,0,0
MOB 00-25,N/A,MOBILIARIO,1,0,0
MOB 00-26,N/A,MOBILIARIO,3,0,62.2
MOB 00-27,N/A,MOBILIARIO,1,0,0
MOB 00-28,N/A,MOBILIARIO,5,0,44.5
MOB 00-29,N/A,MOBILIARIO,2,0,0
MOB 00-30,N/A,MOBILIARIO,1,0,0
MOB 00-31,N/A,MOBILIARIO,2,0,0
MOB 00-32,N/A,MOBILIARIO,3,0,0
MOB 00-33,N/A,MOBILIARIO,1,0,0
MOB 00-34,N/A,MOBILIARIO,2,0,36
MOB 00-35,N/A,MOBILIARIO,2,0,0
MOB 00-36,N/A,MOBILIARIO,1,0,0
MOB 00-37,N/A,MOBILIARIO,2,0,62.2
MOB 00-38,N/A,MOBILIARIO,1,0,0
MOB 00-39,N/A,MOBILIARIO,2,0,122.2
MOB 00-40,N/A,MOBILIARIO,1,0,0
MOB 00-41,N/A,MOBILIARIO,1,0,0
MOB 00-42,N/A,MOBILIARIO,9,0,122.2
MOB 00-43,N/A,MOBILIARIO,1,0,0
MOB 00-44,N/A,MOBILIARIO,2,0,0
MOB 00-45,N/A,MOBILIARIO,2,0,0
MOB 00-46,N/A,MOBILIARIO,1,0,0
MOB 00-47,N/A,MOBILIARIO,1,0,0
MOB 00-48,N/A,MOBILIARIO,1,0,0
MOB 00-49,N/A,MOBILIARIO,1,0,0
MOB 00-50,N/A,MOBILIARIO,1,0,0
MOB 00-51,N/A,MOBILIARIO,1,0,0
MOB 00-52,N/A,MOBILIARIO,1,0,23
MOB 00-53,N/A,MOBILIARIO,1,0,0
MOB 00-54,N/A,MOBILIARIO,1,0,0
MOB 00-55,N/A,MOBILIARIO,1,0,0
MOB 00-56,N/A,MOBILIARIO,4,0,362.6
MOB 00-57,N/A,MOBILIARIO,1,0,0
MOB 00-58,N/A,MOBILIARIO,1,0,0
MOB 00-59,N/A,MOBILIARIO,1,0,0
MOB 00-60,N/A,MOBILIARIO,2,0,0
MOB 00-61,N/A,MOBILIARIO,1,0,0
MOB 00-62,N/A,MOBILIARIO,1,0,0
MOB 00-63,N/A,MOBILIARIO,1,0,0
MOB 00-64,N/A,MOBILIARIO,2,0,0
MOB 00-65,N/A,MOBILIARIO,4,0,0
MOB 00-66,N/A,MOBILIARIO,4,0,0
MOB 00-67,N/A,MOBILIARIO,6,0,0
MOB 00-68,N/A,MOBILIARIO,6,0,0
MOB 00-69,N/A,MOBILIARIO,6,0,0
MOB 00-70,N/A,MOBILIARIO,6,0,0
MOB 00-71,N/A,MOBILIARIO,3,0,0
MOB 00-72,N/A,MOBILIARIO,1,0,0
MOB 00-73,N/A,MOBILIARIO,1,0,0
MOB 00-74,N/A,MOBILIARIO,4,0,0
MOB 00-75,N/A,MOBILIARIO,4,0,0
MOB 00-76,N/A,MOBILIARIO,2,0,0
MOB 00-77,N/A,MOBILIARIO,2,0,0
MOB 00-78,N/A,MOBILIARIO,1,0,0
MOB 00-79,N/A,MOBILIARIO,0,0,0
MOB 00-80,N/A,MOBILIARIO,1,0,0
SC-576,N/A,GRASAS VIEJO,3,0,0
SC-577,N/A,GRASAS VIEJO,1,0,0
SC-578,N/A,GRASAS VIEJO,1,0,0
SC-579,N/A,GRASAS VIEJO,3,0,0
SC-580,N/A,GRASAS VIEJO,11,0,0
SC-581,N/A,GRASAS VIEJO,1,0,0
SC-582,N/A,GRASAS VIEJO,1,0,0
SC-583,N/A,GRASAS VIEJO,6,0,0
SC-584,N/A,GRASAS VIEJO,2,0,0
SC-585,N/A,GRASAS VIEJO,1,0,0
SC-586,N/A,GRASAS VIEJO,1,0,0
SC-587,N/A,GRASAS VIEJO,1,0,0
SC-588,N/A,GRASAS VIEJO,1,0,0
SC-589,N/A,GRASAS VIEJO,1,0,0
SC-590,N/A,GRASAS VIEJO,1,0,0
SC-591,N/A,GRASAS VIEJO,1,0,0
SC-592,N/A,GRASAS VIEJO,1,0,0
SC-593,N/A,PARAGOLPES,1,0,0
SC-594,N/A,PARAGOLPES,2,0,0
SC-595,N/A,PARAGOLPES,2,0,0
SC-596,N/A,PARAGOLPES,2,0,0
SC-597,N/A,PARAGOLPES,1,0,0
SC-598,N/A,PARAGOLPES,1,0,0
SC-599,N/A,PARAGOLPES,2,0,0
SC-600,N/A,PARAGOLPES,1,0,0
SC-601,N/A,PARAGOLPES,2,0,0
SC-602,N/A,PARAGOLPES,1,0,0
SC-603,N/A,PARAGOLPES,1,0,0
SC-604,N/A,PARAGOLPES,1,0,0
SC-605,N/A,PARAGOLPES,1,0,0
SC-606,N/A,PARAGOLPES,1,0,0
SC-607,N/A,PARAGOLPES,1,0,0
SC-608,N/A,PARAGOLPES,6,0,0
SC-609,N/A,PARAGOLPES,1,0,0
SC-610,N/A,PARAGOLPES,2,0,0
SC-611,N/A,PARAGOLPES,1,0,0
SC-612,N/A,PARAGOLPES,2,0,0
SC-613,N/A,PARAGOLPES,7,0,0
SC-614,N/A,PARAGOLPES,1,0,0
SC-615,N/A,PARAGOLPES,1,0,0
SC-616,N/A,PARAGOLPES,1,0,0
SC-617,N/A,PARAGOLPES,9,0,0
SC-618,N/A,PARAGOLPES,5,0,0
SC-619,N/A,PARAGOLPES,1,0,0
SC-620,N/A,PARAGOLPES,3,0,0
SC-621,N/A,PARAGOLPES,1,0,0
SC-622,N/A,PARAGOLPES,1,0,0
SC-623,N/A,PARAGOLPES,1,0,0
SC-624,N/A,PARAGOLPES,1,0,0
SC-625,N/A,PARAGOLPES,1,0,0
SC-626,N/A,PARAGOLPES,1,0,0
SC-627,N/A,PARAGOLPES,1,0,0
SC-628,N/A,PARAGOLPES,3,0,0
SC-629,N/A,PARAGOLPES,2,0,0
SC-630,N/A,PARAGOLPES,1,0,0
SC-631,N/A,PARAGOLPES,1,0,0
SC-632,N/A,PARAGOLPES,1,0,0
SC-633,N/A,PARAGOLPES,1,0,0
SC-634,N/A,PARAGOLPES,1,0,0
SC-635,N/A,PARAGOLPES,1,0,0
SC-636,N/A,PARAGOLPES,2,0,0
Comb-St-008,N/A,TALLER,1,0,4.43
Comb-St-009,N/A,TALLER,1,0,4.58
Comb-St-010,N/A,TALLER,2,0,4.87
Comb-St-011,N/A,TALLER,2,0,5.17
Comb-St-013,N/A,TALLER,2,0,5.9
Comb-St-014,N/A,TALLER,1,0,6.64
Comb-St-017,N/A,TALLER,2,0,9
Comb-St-022,N/A,TALLER,1,0,15.06
Cut-St-162,N/A,TALLER,1,0,8.22
Torx-H-ST-010,N/A,TALLER,1,0,3.91
Torx-H-ST-011,N/A,TALLER,1,0,3.91
Torx-H-ST-012,N/A,TALLER,1,0,3.91
Torx-H-ST-014,N/A,TALLER,1,0,3.91
Torx-H-ST-016,N/A,TALLER,1,0,3.91
Torx-H-ST-018,N/A,TALLER,1,0,3.91
Torx-H-ST-020,N/A,TALLER,1,0,4.45
Torx-M-ST-020,N/A,TALLER,1,0,4.85
Torx-M-ST-025,N/A,TALLER,1,0,4.85
Torx-M-ST-027,N/A,TALLER,1,0,4.85
Torx-M-ST-040,N/A,TALLER,1,0,4.85
Torx-M-ST-045,N/A,TALLER,1,0,6.07
Torx-M-ST-050,N/A,TALLER,1,0,6.07
Torx-M-ST-055,N/A,TALLER,1,0,6.07
Torx-M-ST-060,N/A,TALLER,1,0,6.07
TR250,N/A,TALLER,3,0,58.9
QSB6.7,CUMMINS,TALLER,0,0,32000
NA00027,COFECO,TALLER,50,0,0.22
