"cod_articulo","numero_proveedor","numero_deposito","cantidad","p_pesos","p_dolar"
"RACORD MAN- 01","N/A","6B","30","0.00","4.83"
"RACORD MAN- 02","N/A","6B","35","0.00","5.63"
"RACORD MAN- 03","N/A","6B","16","0.00","6.09"
"RACORD MAN- 04","N/A","6B","40","0.00","6.86"
"RACORD MAN- 05","N/A","6B","37","0.00","8.03"
"RACORD MAN- 06","N/A","6B","0","0.00","0.00"
"RACORD MAN- 07","N/A","6B","20","0.00","8.48"
"RACORD MAN- 08","N/A","6B","20","0.00","8.15"
"ENTREROSCA- 01","N/A","6B","100","0.00","2.83"
"ENTREROSCA- 02","N/A","6B","6","0.00","11.45"
"ENTREROSCA- 03","N/A","6B","1","0.00","2.15"
"ENTREROSCA- 04","N/A","6B","1","0.00","2.54"
"ENTREROSCA - 05","N/A","6B","5","0.00","3.71"
"ENTREROSCA - 06","N/A","6B","7","0.00","5.14"
"ENTREROSCA - 07","N/A","6B","0","0.00","9.43"
"TERM REU- 01","N/A","6B","2","0.00","8.20"
"TERM REU- 02","N/A","6B","8","0.00","8.39"
"TERM REU- 03","N/A","6B","5","0.00","11.53"
"TERM REU- 04","N/A","6B","4","0.00","11.37"
"TERM REU- 05","N/A","6B","4","0.00","8.37"
"TERM REU- 06","N/A","6B","3","0.00","8.56"
"TERM REU- 07","N/A","6B","8","0.00","10.39"
"TERM REU- 08","N/A","6B","8","0.00","10.00"
"TERM REU- 09","N/A","6B","2","0.00","9.74"
"TERM REU- 10","N/A","6B","5","0.00","9.86"
"TERM REU- 11","N/A","6B","4","0.00","8.75"
"TERM REU- 12","N/A","6B","6","0.00","10.50"
"TERM REU- 13","N/A","6B","4","0.00","36.62"
"TERM REU- 14","N/A","6B","3","0.00","38.01"
"TERM REU- 15","N/A","6B","8","0.00","39.30"
"TERM REU- 16","N/A","6B","4","0.00","39.46"
"TERM REU- 17","N/A","6B","8","0.00","35.05"
"TERM REU- 18","N/A","6B","4","0.00","23.52"
"CODO P/ MAN-01","N/A","6B","3","0.00","20.60"
"CODO P/ MAN-02","N/A","6B","2","0.00","26.81"
"CODO P/ MAN-03","N/A","6B","4","0.00","18.75"
"4G-4MBSPP 7100-15515","N/A","6B","2","0.00","10.02"
"4G-4FBSPORX 7100-95915","N/A","6B","0","0.00","2.81"
"4G-4FBSPORX45 7100-95935","N/A","6B","1","0.00","7.98"
"4G-4FBSPORX90 7100-95955","N/A","6B","7","0.00","6.98"
"6G-MBSPP 7100-15525","N/A","6B","2","0.00","10.48"
"6G-6FBSPORX 7100-96295","N/A","6B","41","0.00","3.98"
"6G-6FBSPORX90 7100-96335","N/A","6B","2","0.00","7.72"
"8G-MBSPP 7100-05545","N/A","6B","0","0.00","10.72"
"8G-8FBSPORX 7100-96535","N/A","6B","69","0.00","5.06"
"8G-8FBSPORX45 7100-96565","N/A","6B","6","0.00","11.74"
"12GS-12MBSPP 7347-92205","N/A","6B","7","0.00","13.50"
"12GS-12FBSPORX 7347-93995","N/A","6B","28","0.00","8.98"
"12GS-16FBSPORX 7347-92585","N/A","6B","4","0.00","54.57"
"12GS-12FBSPORX45 7347-94005","N/A","6B","13","0.00","24.55"
"12GS1F-4 7347-03135","N/A","6B","41","0.00","7.66"
"16GS-16MBSPP 7347-90825","N/A","6B","3","0.00","30.13"
"16GS-16FBSPORX 7347-90815","N/A","6B","70","0.00","15.39"
"16GS-16FBSPORX45M 7347-92275","N/A","6B","6","0.00","48.28"
"16GS1F-4 7347-03135","N/A","6B","6","0.00","13.40"
"JIC 001","N/A","6B","51","0.00","2.95"
"JIC 002","N/A","6B","64","0.00","4.40"
"JIC 003","N/A","6B","57","0.00","5.20"
"JIC 004","N/A","6B","57","0.00","9.75"
"JIC 005","N/A","6B","50","0.00","15.85"
"JIC 006","N/A","6B","0","0.00","0.00"
"JIC 007","N/A","6B","11","0.00","0.00"
"JIC 008","N/A","6B","0","0.00","0.00"
"JIC 009","N/A","6B","7","0.00","0.00"
"JIC 010","N/A","6B","0","0.00","0.00"
"MAN-05","ONCOR","6B","20","0.00","98.88"
"MAN-06","SEF","6B","0","0.00","0.00"
"MAN-07","SEF","6B","0","0.00","0.00"
"MAN-08","SEF","6B","0","0.00","0.00"
"MAN-09","SEF","6B","0","0.00","0.00"
"SC-320","N/A","7A","4","0.00","0.00"
"SC-321","N/A","7A","1","0.00","0.00"
"SC-322","N/A","7A","10","0.00","0.00"
"SC-323","N/A","7A","2","0.00","0.00"
"SC-324","N/A","7A","1","0.00","0.00"
"SC-325","N/A","7A","1","0.00","0.00"
"SC-326","N/A","7A","1","0.00","0.00"
"SC-327","N/A","7A","5","0.00","0.00"
"SC-328","N/A","7A","","0.00","0.00"
"SC-329","N/A","7A","4","0.00","0.00"
"SC-330","N/A","7A","1","0.00","0.00"
"SC-331","N/A","7A","3","0.00","0.00"
"SC-332","N/A","7A","1","0.00","0.00"
"SC-333","N/A","7A","2","0.00","0.00"
"SC-334","N/A","7A","3","0.00","0.00"
"SC-335","N/A","7A","1","0.00","0.00"
"SC-336","N/A","7A","1","0.00","0.00"
"SC-337","N/A","7A","4","0.00","0.00"
"SC-338","N/A","7A","4","0.00","0.00"
"SC-339","N/A","7A","3","0.00","0.00"
"SC-340","N/A","7A","1","0.00","0.00"
"SC-341","N/A","7A","2","0.00","0.00"
"SC-342","N/A","7B","2","0.00","0.00"
"SC-343","N/A","7B","2","0.00","0.00"
"SC-344","N/A","7B","6","0.00","0.00"
"SC-345","N/A","7B","6","0.00","0.00"
"SC-346","N/A","7B","12","0.00","0.00"
"SC-347","N/A","7B","4","0.00","0.00"
"SC-348","N/A","7B","2","0.00","0.00"
"SC-349","N/A","7B","1","0.00","0.00"
"SC-350","N/A","7B","2","0.00","0.00"
"BARRACAM","N/A","7B","11","0.00","0.00"
"SC-351","N/A","7B","4","0.00","0.00"
"SC-352","N/A","7B","4","0.00","0.00"
"SC-353","N/A","7B","3","0.00","0.00"
"SC-354","N/A","7B","8","0.00","0.00"
"SC-355","N/A","7B","1","0.00","0.00"
"SC-356","N/A","7B","10","0.00","0.00"
"SC-357","N/A","7B","2","0.00","0.00"
"SC-358","N/A","7B","1","0.00","0.00"
"SC-359","N/A","7B","2","0.00","0.00"
"SC-360","N/A","7B","4","0.00","0.00"
"SC-361","N/A","7B","1","0.00","0.00"
"SC-362","N/A","7B","20","0.00","0.00"
"SC-363","N/A","7B","2","0.00","0.00"
"SC-364","N/A","7B","1","0.00","0.00"
"SC-365","N/A","7B","10","0.00","0.00"
"SC-366","N/A","7B","14","0.00","0.00"
"SC-367","N/A","7B","1","0.00","0.00"
"SC-368","N/A","7B","2","0.00","0.00"
"SC-369","N/A","7B","2","0.00","0.00"
"SC-370","N/A","7B","1","0.00","0.00"
"SC-371","N/A","7B","1","0.00","0.00"
"SC-372","N/A","7B","1","0.00","0.00"
"SC-373","N/A","7B","1","0.00","0.00"
"SC-374","N/A","7B","1","0.00","0.00"
"SC-375","N/A","7B","1","0.00","0.00"
"SC-376","N/A","7B","1","0.00","0.00"
"SC-377","N/A","7B","1","0.00","0.00"
"SC-378","N/A","7B","2","0.00","0.00"
"NEUMAT-01","N/A","7B","3","0.00","745.00"
"NEUMAT-02","N/A","7B","0","0.00","0.00"
"NEUMAT-03","N/A","7B","0","0.00","0.00"
"NEUMAT-04","N/A","7B","0","0.00","0.00"
"NEUMAT-05","N/A","7B","0","0.00","0.00"
"NEUMAT-06","N/A","7B","0","0.00","0.00"
"NEUMAT-07","N/A","7B","0","0.00","0.00"
"NEUMAT-08","N/A","7B","1","0.00","241.00"
"NEUMAT-09","N/A","7B","1","0.00","241.00"
"NEUMAT-10","N/A","7B","0","0.00","0.00"
"NEUMAT-11","N/A","7B","1","0.00","312.00"
"NEUMAT-12","N/A","7B","0","0.00","0.00"
"NEUMAT-13","N/A","7B","0","0.00","163.00"
"NEUMAT-14","N/A","7B","11","0.00","745.00"
"NEUMAT-15","N/A","7B","4","0.00","316.40"
"275/70 R22.5","OISTOICH","7B","6","0.00","1,163.00"
"PACE-275-70","OISTOICH","7B","2","0.00","850.00"
"NEUMAT-16","N/A","7B","0","0.00","450.76"
"SC-379","N/A","8A","3","0.00","0.00"
"SC-380","N/A","8A","1","0.00","0.00"
"SC-381","N/A","8A","5","0.00","0.00"
"SC-382","N/A","8A","2","0.00","0.00"
"SC-383","N/A","8A","2","0.00","0.00"
"SC-384","N/A","8A","3","0.00","0.00"
"SC-385","N/A","8A","1","0.00","0.00"
"SC-386","N/A","8A","1","0.00","0.00"
"SC-387","N/A","8A","2","0.00","0.00"
"SC-388","N/A","8A","2","0.00","0.00"
"SC-389","N/A","8A","1","0.00","0.00"
"SC-390","N/A","8A","1","0.00","0.00"
"SC-391","N/A","8A","1","0.00","0.00"
"SC-392","N/A","8A","4","0.00","0.00"
"SC-393","N/A","8A","5","0.00","0.00"
"SC-394","N/A","8B","1","0.00","0.00"
"SC-395","N/A","8B","1","0.00","0.00"
"SC-396","N/A","8B","2","0.00","0.00"
"SC-397","N/A","8B","2","0.00","0.00"
"SC-398","N/A","8B","1","0.00","0.00"
"SC-399","N/A","8B","1","0.00","0.00"
"SC-400","N/A","8B","1","0.00","0.00"
"SC-401","N/A","8B","7","0.00","0.00"
"SC-402","N/A","8B","6","0.00","0.00"
"SC-403","N/A","8B","2","0.00","0.00"
"SC-404","N/A","8B","2","0.00","0.00"
"SC-405","N/A","8B","1","0.00","0.00"
"SC-406","N/A","8B","2","0.00","0.00"
"SC-407","N/A","8B","3","0.00","0.00"
"SC-408","N/A","8B","6","0.00","0.00"
"SC-409","N/A","8B","4","0.00","0.00"
"SC-410","N/A","8B","1","0.00","0.00"
"SC-411","N/A","8B","31","0.00","0.00"
"SC-412","N/A","8B","10","0.00","0.00"
"SC-413","N/A","8B","3","0.00","0.00"
"SC-414","N/A","8B","1","0.00","0.00"
"SC-415","N/A","8B","1","0.00","0.00"
"SC-416","N/A","8B","2","0.00","0.00"
"SC-417","N/A","8B","1","0.00","0.00"
"SC-418","N/A","8B","3","0.00","0.00"
"SC-419","N/A","8B","4","0.00","0.00"
"SC-420","N/A","8B","7","0.00","0.00"
"SC-421","N/A","8B","1","0.00","0.00"
"SC-422","N/A","8B","1","0.00","0.00"
"SC-423","N/A","8B","1","0.00","0.00"
"SC-424","N/A","8B","1","0.00","0.00"
"MAN-10","N/A","8B","6","0.00","0.00"
"SC-425","N/A","8B","1","0.00","0.00"
"SC-426","N/A","8B","2","0.00","0.00"
"SC-427","N/A","8B","3","0.00","0.00"
"SC-428","N/A","8B","1","0.00","0.00"
"SC-429","N/A","8B","2","0.00","0.00"
"SC-430","N/A","8B","2","0.00","0.00"
"SC-431","N/A","8B","1","0.00","0.00"
"SC-432","N/A","8B","2","0.00","0.00"
"SC-433","N/A","8B","1","0.00","0.00"
"SC-434","N/A","8B","4","0.00","0.00"
"SC-435","N/A","8B","1","0.00","0.00"
"SC-436","N/A","8B","1","0.00","0.00"
"SC-437","N/A","8B","1","0.00","0.00"
"SC-438","N/A","8B","2","0.00","0.00"
"SC-439","N/A","8B","1","0.00","0.00"
"SC-440","N/A","8B","1","0.00","0.00"
"SC-441","N/A","8B","2","0.00","0.00"
"SC-442","N/A","LUBRICANTES","0","0.00","0.00"
"SC-443","N/A","LUBRICANTES","1","0.00","0.00"
"SC-444","N/A","LUBRICANTES","1","0.00","0.00"
"SC-445","N/A","LUBRICANTES","1","0.00","0.00"
"SC-446","N/A","LUBRICANTES","1","0.00","0.00"
"SC-447","N/A","LUBRICANTES","8","0.00","0.00"
"SC-448","N/A","LUBRICANTES","1","0.00","0.00"
"SC-449","N/A","LUBRICANTES","0","0.00","0.00"
"SC-450","N/A","LUBRICANTES","1","0.00","0.00"
"SC-451","N/A","LUBRICANTES","1","0.00","0.00"
"SC-452","N/A","LUBRICANTES","1","0.00","0.00"
"SC-453","N/A","LUBRICANTES","1","0.00","0.00"
"SC-454","N/A","LUBRICANTES","1","0.00","0.00"
"SC-455","N/A","LUBRICANTES","-24","0.00","0.00"
"SC-456","N/A","LUBRICANTES","3","0.00","0.00"
"SC-457","N/A","LUBRICANTES","-19","0.00","0.00"
"SC-458","N/A","LUBRICANTES","174","0.00","0.00"
"SC-459","N/A","LUBRICANTES","4","0.00","0.00"
"ACEITE-01","MANA","LUBRICANTES","0","0.00","0.00"
"ACEITE-02","MANA","LUBRICANTES","269","0.00","1.45"
"ACEITE-03","MANA","LUBRICANTES","129","0.00","16.30"
"S2V46","MANA","LUBRICANTES","10","0.00","3.61"
"ACEITE-05","N/A","LUBRICANTES","0","0.00","0.00"
"ACEITE-06","N/A","LUBRICANTES","0","0.00","0.00"
"ACEITE-07","N/A","LUBRICANTES","0","0.00","0.00"
"ACEITE-08","N/A","LUBRICANTES","70","0.00","2.30"
"ACEITE-09","N/A","LUBRICANTES","0","0.00","0.00"
"ACEITE-10","N/A","LUBRICANTES","8","0.00","0.00"
"ACEITE-11","N/A","LUBRICANTES","120","0.00","10.03"
"10W-40","MANA","LUBRICANTES","282","0.00","4.03"
"ACEITE-13","N/A","LUBRICANTES","0","0.00","3.69"
"ACEITE-14","N/A","LUBRICANTES","0","0.00","0.00"
"ACEITE-15","N/A","LUBRICANTES","189","0.00","0.00"
"ACEITE-16","N/A","LUBRICANTES","0","0.00","3.05"
"ACEITE-17","N/A","LUBRICANTES","80","0.00","0.85"
"ACEITE-18","N/A","LUBRICANTES","0","0.00","4.77"
"ACEITE-19","N/A","LUBRICANTES","15","0.00","4.56"
"ACEITE-20","N/A","LUBRICANTES","30","0.00","3.56"
"ACEITE-21","N/A","LUBRICANTES","0","0.00","2.60"
"ACEITE-22","N/A","LUBRICANTES","20","0.00","3.24"
"GRASA-01","N/A","LUBRICANTES","0","0.00","0.00"
"GRASA-02","N/A","LUBRICANTES","0","0.00","127.00"
"GRASA-03","N/A","LUBRICANTES","0","0.00","220.00"
"GRASA- 04","N/A","LUBRICANTES","12","0.00","300.00"
"GRASA- 05","N/A","LUBRICANTES","1","0.00","23.00"
"GRASA-06","N/A","LUBRICANTES","0","0.00","0.00"
"GRASA-07","N/A","LUBRICANTES","0","0.00","136.42"
"CSSB-018","BARDAHL","LUBRICANTES","10","0.00","210.00"
"2643","MANA","LUBRICANTES","8","0.00","5.92"
"FER10961","N/A","LUBRICANTES","0","0.00","20.17"
"337","SHELL","LUBRICANTES","0","0.00","107.21"
"1687","SHELL","LUBRICANTES","-4","0.00","322.28"
"GRASA-08","PROVEEDORA LOS ANDES","LUBRICANTES","6","0.00","268.00"
"NA00028","OLI","LUBRICANTES","0","0.00","0.00"
"SC-460","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-461","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-462","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-463","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-464","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-465","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-466","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-467","N/A","ACEROS DE PERFORACIÓN","3","0.00","0.00"
"SC-468","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-469","N/A","ACEROS DE PERFORACIÓN","4","0.00","0.00"
"SC-470","N/A","ACEROS DE PERFORACIÓN","2","0.00","0.00"
"SC-471","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-472","N/A","ACEROS DE PERFORACIÓN","10","0.00","0.00"
"SC-473","N/A","ACEROS DE PERFORACIÓN","6","0.00","0.00"
"SC-474","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-475","N/A","ACEROS DE PERFORACIÓN","4","0.00","0.00"
"SC-476","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-477","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-478","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-479","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-480","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-481","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-482","N/A","ACEROS DE PERFORACIÓN","2","0.00","0.00"
"SC-483","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-484","N/A","ACEROS DE PERFORACIÓN","3","0.00","0.00"
"SC-485","N/A","ACEROS DE PERFORACIÓN","5","0.00","0.00"
"SC-486","N/A","ACEROS DE PERFORACIÓN","3","0.00","0.00"
"SC-487","N/A","ACEROS DE PERFORACIÓN","3","0.00","0.00"
"SC-488","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-489","N/A","ACEROS DE PERFORACIÓN","1","0.00","0.00"
"SC-490","N/A","AGRICOLA","2","0.00","0.00"
"SC-491","N/A","AGRICOLA","1","0.00","0.00"
"SC-492","N/A","AGRICOLA","1","0.00","0.00"
"SC-493","N/A","AGRICOLA","1","0.00","0.00"
"SC-494","N/A","AGRICOLA","3","0.00","0.00"
"SC-495","N/A","AGRICOLA","1","0.00","0.00"
"SC-496","N/A","AGRICOLA","1","0.00","0.00"
"SC-497","N/A","AGRICOLA","1","0.00","0.00"
"SC-498","N/A","AGRICOLA","1","0.00","0.00"
"SC-499","N/A","AGRICOLA","1","0.00","0.00"
"SC-500","N/A","AGRICOLA","1","0.00","0.00"
"SC-501","N/A","AGRICOLA","1","0.00","0.00"
"SC-502","N/A","AGRICOLA","1","0.00","0.00"
"SC-503","N/A","AGRICOLA","1","0.00","0.00"
"SC-504","N/A","AGRICOLA","4","0.00","0.00"
"SC-505","N/A","AGRICOLA","1","0.00","0.00"
"SC-506","N/A","AGRICOLA","1","0.00","0.00"
"SC-507","N/A","AGRICOLA","1","0.00","0.00"
"SC-508","N/A","AGRICOLA","1","0.00","0.00"
"SC-509","N/A","AGRICOLA","3","0.00","0.00"
"SC-510","N/A","AGRICOLA","2","0.00","0.00"
"SC-511","N/A","AGRICOLA","3","0.00","0.00"
"SC-512","N/A","AGRICOLA","1","0.00","0.00"
"SC-513","N/A","AGRICOLA","3","0.00","0.00"
"SC-514","N/A","AGRICOLA","1","0.00","0.00"
"SC-515","N/A","AGRICOLA","1","0.00","0.00"
"BOLSA-01","N/A","AGRICOLA","31","0.00","0.00"
"BOLSA-02","N/A","AGRICOLA","76","0.00","0.00"
"BOLSA-03","N/A","AGRICOLA","300","0.00","0.00"
"BOLSA-04","N/A","AGRICOLA","1","0.00","0.00"
"BOLSA-05","N/A","AGRICOLA","4","0.00","0.00"
"BOLSA-06","N/A","AGRICOLA","3","0.00","0.00"
"BOLSA-07","N/A","AGRICOLA","1","0.00","0.00"
"BOLSA-08","N/A","AGRICOLA","1","0.00","0.00"
"BOLSA-09","N/A","AGRICOLA","1","0.00","0.00"
"BOLSA-10","N/A","AGRICOLA","7","0.00","0.00"
"BOLSA-11","N/A","AGRICOLA","1","0.00","0.00"
"BOLSA-12","N/A","AGRICOLA","2","0.00","0.00"
"SC-516","N/A","AGRICOLA","1","0.00","0.00"
"SC-517","N/A","AGRICOLA","12","0.00","0.00"
"CAÑOAGR-01","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-02","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-03","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-04","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-05","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-06","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-07","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-08","N/A","AGRICOLA","2","0.00","0.00"
"CAÑOAGR-09","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-10","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-11","N/A","AGRICOLA","1","0.00","0.00"
"CAÑOAGR-12","N/A","AGRICOLA","1","0.00","0.00"
"SC-518","N/A","AGRICOLA","1","0.00","0.00"
"MAN-11","N/A","AGRICOLA","1","0.00","0.00"
"SC-519","N/A","AGRICOLA","3","0.00","0.00"
"SC-520","N/A","AGRICOLA","1","0.00","0.00"
"SC-521","N/A","AGRICOLA","1","0.00","0.00"
"SC-522","N/A","AGRICOLA","1","0.00","0.00"
"SC-523","N/A","AGRICOLA","1","0.00","0.00"
"SC-524","N/A","AGRICOLA","3","0.00","0.00"
"SC-525","N/A","AGRICOLA","1","0.00","0.00"
"SC-526","N/A","AGRICOLA","2","0.00","0.00"
"SC-527","N/A","AGRICOLA","1","0.00","0.00"
"SC-528","N/A","AGRICOLA","1","0.00","0.00"
"SC-529","N/A","AGRICOLA","1","0.00","0.00"
"SC-530","N/A","AGRICOLA","1","0.00","0.00"
"SC-531","N/A","AGRICOLA","1","0.00","0.00"
"SC-532","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-01","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-02","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-03","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-04","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-05","N/A","AGRICOLA","11","0.00","0.00"
"ESMALTE-06","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-07","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-08","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-09","N/A","AGRICOLA","2","0.00","0.00"
"ESMALTE-10","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-11","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-12","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-13","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-14","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-15","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-16","N/A","AGRICOLA","1","0.00","0.00"
"ESMALTE-17","N/A","AGRICOLA","1","0.00","0.00"
"SC-533","N/A","AGRICOLA","5","0.00","0.00"
"SC-534","N/A","AGRICOLA","1","0.00","0.00"
"SC-535","N/A","AGRICOLA","1","0.00","0.00"
"SC-536","N/A","AGRICOLA","1","0.00","0.00"
"SC-537","N/A","AGRICOLA","1","0.00","0.00"
"SC-538","N/A","AGRICOLA","1","0.00","0.00"
"SC-539","N/A","AGRICOLA","1","0.00","0.00"
"SC-540","N/A","AGRICOLA","1","0.00","0.00"
"SC-541","N/A","AGRICOLA","2","0.00","0.00"
"SC-542","N/A","AGRICOLA","1","0.00","0.00"
"SC-543","N/A","AGRICOLA","1","0.00","0.00"
"MAN-12","N/A","AGRICOLA","0","0.00","0.00"
"MAN-13","N/A","AGRICOLA","1","0.00","0.00"
"MAN-14","N/A","AGRICOLA","1","0.00","0.00"
"MAN-15","N/A","AGRICOLA","1","0.00","0.00"
"MAN-16","N/A","AGRICOLA","1","0.00","0.00"
"SC-544","N/A","AGRICOLA","1","0.00","0.00"
"SC-545","N/A","AGRICOLA","1","0.00","0.00"
"SC-546","N/A","AGRICOLA","1","0.00","0.00"
"SC-547","N/A","AGRICOLA","1","0.00","0.00"
"SC-548","N/A","AGRICOLA","2","0.00","0.00"
"SC-549","N/A","AGRICOLA","1","0.00","0.00"
"SC-550","N/A","AGRICOLA","1","0.00","0.00"
"SC-551","N/A","AGRICOLA","1","0.00","0.00"
"SC-552","N/A","AGRICOLA","1","0.00","0.00"
"SC-553","N/A","AGRICOLA","1","0.00","0.00"
"SC-554","N/A","AGRICOLA","8","0.00","0.00"
"SC-555","N/A","AGRICOLA","1","0.00","0.00"
"SC-556","N/A","AGRICOLA","1","0.00","0.00"
"SC-557","N/A","AGRICOLA","1","0.00","0.00"
"SC-558","N/A","AGRICOLA","3","0.00","0.00"
"SC-559","N/A","AGRICOLA","6","0.00","0.00"
"SC-560","N/A","AGRICOLA","1","0.00","0.00"
"SC-561","N/A","AGRICOLA","1","0.00","0.00"
"SC-562","N/A","AGRICOLA","1","0.00","0.00"
"SC-563","N/A","AGRICOLA","9","0.00","0.00"
"SC-564","N/A","AGRICOLA","1","0.00","0.00"
"SC-565","N/A","AGRICOLA","1","0.00","0.00"
"SC-566","N/A","AGRICOLA","1","0.00","0.00"
"SC-567","N/A","AGRICOLA","1","0.00","0.00"
"SC-568","N/A","AGRICOLA","1","0.00","0.00"
"SC-569","N/A","AGRICOLA","5","0.00","0.00"
"SC-570","N/A","AGRICOLA","1","0.00","0.00"
"SC-571","N/A","AGRICOLA","1","0.00","0.00"
"SC-572","N/A","AGRICOLA","2","0.00","0.00"
"SC-573","N/A","AGRICOLA","1","0.00","0.00"
"SC-574","N/A","AGRICOLA","1","0.00","0.00"
"SC-575","N/A","AGRICOLA","1","0.00","0.00"
"APAREJO-001","N/A","BODEGA","2","0.00","56.70"
"FERRE-0101","N/A","BODEGA","4","0.00","1.89"
"FERRE-0103","N/A","BODEGA","1","0.00","6.57"
"FERRE-0104","N/A","BODEGA","0","0.00","6.87"
"FERRE-0105","N/A","BODEGA","40","0.00","0.43"
"FERRE-0107","N/A","BODEGA","1","0.00","6.98"
"FERRE-0108","N/A","BODEGA","3","0.00","6.98"
"BLUE-001","BUSTIN","BODEGA","2","0.00","104.80"
"FERRE-0113","N/A","BODEGA","0","0.00","0.35"
"FERRE-0114","N/A","BODEGA","0","0.00","0.32"
"FERRE-0115","N/A","BODEGA","0","0.00","5.20"
"FERRE-0102","N/A","BODEGA","0","0.00","1.67"
"FERRE-0116","N/A","BODEGA","5","0.00","3.36"
"FERRE-0117","N/A","BODEGA","0","0.00","1.04"
"FERRE-0118","N/A","BODEGA","0","0.00","1.70"
"7798145007383","N/A","BODEGA","0","0.00","5.00"
"FERRE-0119","N/A","BODEGA","36","0.00","1.70"
"FERRE-0120","N/A","BODEGA","0","0.00","10.00"
"FERRE-0121","N/A","BODEGA","0","0.00","2.00"
"FERRE-0122","N/A","BODEGA","0","0.00","2.00"
"FERRE-0123","N/A","BODEGA","12","0.00","3.50"
"FERRE-0124","N/A","BODEGA","0","0.00","0.30"
"FERRE-0125","N/A","BODEGA","0","0.00","12.00"
"FERRE-0126","N/A","BODEGA","-1","0.00","13.00"
"FERRE-0127","N/A","BODEGA","8","0.00","10.00"
"FERRE-0128","N/A","BODEGA","2","0.00","11.74"
"FERRE-0129","N/A","BODEGA","-1","0.00","0.58"
"FERRE-0130","N/A","BODEGA","0","0.00","1.27"
"FERRE-0131","N/A","BODEGA","1","0.00","4.02"
"FERRE-0132","N/A","BODEGA","0","0.00","1.55"
"FERRE-0133","N/A","BODEGA","0","0.00","1.33"
"FERRE-0134","N/A","BODEGA","5","0.00","5.93"
"FERRE-0135","N/A","BODEGA","3","0.00","1.23"
"FERRE-0136","N/A","BODEGA","2","0.00","0.52"
"FERRE-0137","N/A","BODEGA","6","0.00","2.18"
"FERRE-0138","N/A","BODEGA","0","0.00","0.22"
"FERRE-0139","N/A","BODEGA","4","0.00","8.18"
"FERRE-0140","N/A","BODEGA","0","0.00","0.43"
"FERRE-0141","N/A","BODEGA","2","0.00","1.28"
"FERRE-0142","N/A","BODEGA","0","0.00","1.00"
"FERRE-0143","N/A","BODEGA","1","0.00","1.39"
"FERRE-0144","N/A","BODEGA","4","0.00","2.70"
"FERRE-0145","N/A","BODEGA","9","0.00","1.45"
"FERRE-0146","N/A","BODEGA","1","0.00","1.15"
"NA00014","JDM","BODEGA","1","0.00","1,000.00"
"NA00016","N/A","BODEGA","4","0.00","23.21"
"NA00017","N/A","BODEGA","4","0.00","6.91"
"NA00018","N/A","BODEGA","1","0.00","218.54"
"NA00019","N/A","BODEGA","4","0.00","22.69"
